neighborhoodName,year,districtCode,districtName,neighborhoodCode,placeOfDestination,count
la Nova Esquerra de l'Eixample,2020,2,Eixample,9,Comunidad Valenciana,120
Sant Antoni,2020,2,Eixample,10,Comunidad Valenciana,67
el Poble Sec,2020,3,Sants-Montjuïc,11,Comunidad Valenciana,67
la Marina del Prat Vermell,2020,3,Sants-Montjuïc,12,Comunidad Valenciana,0
la Marina de Port,2020,3,Sants-Montjuïc,13,Comunidad Valenciana,44
la Font de la Guatlla,2020,3,Sants-Montjuïc,14,Comunidad Valenciana,19
Hostafrancs,2020,3,Sants-Montjuïc,15,Comunidad Valenciana,27
la Bordeta,2020,3,Sants-Montjuïc,16,Comunidad Valenciana,28
Sants - Badal,2020,3,Sants-Montjuïc,17,Comunidad Valenciana,43
Sants,2020,3,Sants-Montjuïc,18,Comunidad Valenciana,89
les Corts,2020,4,Les Corts,19,Comunidad Valenciana,68
la Maternitat i Sant Ramon,2020,4,Les Corts,20,Comunidad Valenciana,37
Pedralbes,2020,4,Les Corts,21,Comunidad Valenciana,12
"Vallvidrera, el Tibidabo i les Planes",2020,5,Sarrià-Sant Gervasi,22,Comunidad Valenciana,6
Sarrià,2020,5,Sarrià-Sant Gervasi,23,Comunidad Valenciana,21
les Tres Torres,2020,5,Sarrià-Sant Gervasi,24,Comunidad Valenciana,13
Sant Gervasi - la Bonanova,2020,5,Sarrià-Sant Gervasi,25,Comunidad Valenciana,25
Sant Gervasi - Galvany,2020,5,Sarrià-Sant Gervasi,26,Comunidad Valenciana,33
el Putxet i el Farró,2020,5,Sarrià-Sant Gervasi,27,Comunidad Valenciana,27
Vallcarca i els Penitents,2020,6,Gràcia,28,Comunidad Valenciana,20
el Coll,2020,6,Gràcia,29,Comunidad Valenciana,9
la Salut,2020,6,Gràcia,30,Comunidad Valenciana,9
la Vila de Gràcia,2020,6,Gràcia,31,Comunidad Valenciana,82
el Camp d'en Grassot i Gràcia Nova,2020,6,Gràcia,32,Comunidad Valenciana,49
el Baix Guinardó,2020,7,Horta-Guinardó,33,Comunidad Valenciana,28
Can Baró,2020,7,Horta-Guinardó,34,Comunidad Valenciana,19
el Guinardó,2020,7,Horta-Guinardó,35,Comunidad Valenciana,39
la Font d'en Fargues,2020,7,Horta-Guinardó,36,Comunidad Valenciana,7
el Carmel,2020,7,Horta-Guinardó,37,Comunidad Valenciana,54
la Teixonera,2020,7,Horta-Guinardó,38,Comunidad Valenciana,16
Sant Genís dels Agudells,2020,7,Horta-Guinardó,39,Comunidad Valenciana,11
Montbau,2020,7,Horta-Guinardó,40,Comunidad Valenciana,8
la Vall d'Hebron,2020,7,Horta-Guinardó,41,Comunidad Valenciana,1
la Clota,2020,7,Horta-Guinardó,42,Comunidad Valenciana,0
Horta,2020,7,Horta-Guinardó,43,Comunidad Valenciana,39
Vilapicina i la Torre Llobeta,2020,8,Nou Barris,44,Comunidad Valenciana,18
Porta,2020,8,Nou Barris,45,Comunidad Valenciana,43
el Turó de la Peira,2020,8,Nou Barris,46,Comunidad Valenciana,16
Can Peguera,2020,8,Nou Barris,47,Comunidad Valenciana,0
la Guineueta,2020,8,Nou Barris,48,Comunidad Valenciana,26
Canyelles,2020,8,Nou Barris,49,Comunidad Valenciana,4
les Roquetes,2020,8,Nou Barris,50,Comunidad Valenciana,22
Verdun,2020,8,Nou Barris,51,Comunidad Valenciana,18
la Prosperitat,2020,8,Nou Barris,52,Comunidad Valenciana,31
la Trinitat Nova,2020,8,Nou Barris,53,Comunidad Valenciana,7
Torre Baró,2020,8,Nou Barris,54,Comunidad Valenciana,2
Ciutat Meridiana,2020,8,Nou Barris,55,Comunidad Valenciana,9
Vallbona,2020,8,Nou Barris,56,Comunidad Valenciana,0
la Trinitat Vella,2020,9,Sant Andreu,57,Comunidad Valenciana,8
Baró de Viver,2020,9,Sant Andreu,58,Comunidad Valenciana,0
el Bon Pastor,2020,9,Sant Andreu,59,Comunidad Valenciana,27
Sant Andreu,2020,9,Sant Andreu,60,Comunidad Valenciana,44
la Sagrera,2020,9,Sant Andreu,61,Comunidad Valenciana,33
el Congrés i els Indians,2020,9,Sant Andreu,62,Comunidad Valenciana,14
Navas,2020,9,Sant Andreu,63,Comunidad Valenciana,26
el Camp de l'Arpa del Clot,2020,10,Sant Martí,64,Comunidad Valenciana,55
el Clot,2020,10,Sant Martí,65,Comunidad Valenciana,30
el Parc i la Llacuna del Poblenou,2020,10,Sant Martí,66,Comunidad Valenciana,25
la Vila Olímpica del Poblenou,2020,10,Sant Martí,67,Comunidad Valenciana,10
el Poblenou,2020,10,Sant Martí,68,Comunidad Valenciana,73
Diagonal Mar i el Front Marítim del Poblenou,2020,10,Sant Martí,69,Comunidad Valenciana,22
el Besòs i el Maresme,2020,10,Sant Martí,70,Comunidad Valenciana,33
Provençals del Poblenou,2020,10,Sant Martí,71,Comunidad Valenciana,31
Sant Martí de Provençals,2020,10,Sant Martí,72,Comunidad Valenciana,24
la Verneda i la Pau,2020,10,Sant Martí,73,Comunidad Valenciana,19
el Raval,2020,1,Ciutat Vella,1,Extremadura,4
el Barri Gòtic,2020,1,Ciutat Vella,2,Extremadura,2
la Barceloneta,2020,1,Ciutat Vella,3,Extremadura,2
"Sant Pere, Santa Caterina i la Ribera",2020,1,Ciutat Vella,4,Extremadura,1
el Fort Pienc,2020,2,Eixample,5,Extremadura,2
la Sagrada Família,2020,2,Eixample,6,Extremadura,7
la Dreta de l'Eixample,2020,2,Eixample,7,Extremadura,2
l'Antiga Esquerra de l'Eixample,2020,2,Eixample,8,Extremadura,10
la Nova Esquerra de l'Eixample,2020,2,Eixample,9,Extremadura,5
Sant Antoni,2020,2,Eixample,10,Extremadura,4
el Poble Sec,2020,3,Sants-Montjuïc,11,Extremadura,8
la Marina del Prat Vermell,2020,3,Sants-Montjuïc,12,Extremadura,0
la Marina de Port,2020,3,Sants-Montjuïc,13,Extremadura,5
la Font de la Guatlla,2020,3,Sants-Montjuïc,14,Extremadura,0
Hostafrancs,2020,3,Sants-Montjuïc,15,Extremadura,4
la Bordeta,2020,3,Sants-Montjuïc,16,Extremadura,1
Sants - Badal,2020,3,Sants-Montjuïc,17,Extremadura,6
Sants,2020,3,Sants-Montjuïc,18,Extremadura,3
les Corts,2020,4,Les Corts,19,Extremadura,2
la Maternitat i Sant Ramon,2020,4,Les Corts,20,Extremadura,2
Pedralbes,2020,4,Les Corts,21,Extremadura,0
"Vallvidrera, el Tibidabo i les Planes",2020,5,Sarrià-Sant Gervasi,22,Extremadura,0
Sarrià,2020,5,Sarrià-Sant Gervasi,23,Extremadura,0
les Tres Torres,2020,5,Sarrià-Sant Gervasi,24,Extremadura,0
Sant Gervasi - la Bonanova,2020,5,Sarrià-Sant Gervasi,25,Extremadura,0
Sant Gervasi - Galvany,2020,5,Sarrià-Sant Gervasi,26,Extremadura,4
el Putxet i el Farró,2020,5,Sarrià-Sant Gervasi,27,Extremadura,4
Vallcarca i els Penitents,2020,6,Gràcia,28,Extremadura,4
el Coll,2020,6,Gràcia,29,Extremadura,0
la Salut,2020,6,Gràcia,30,Extremadura,0
la Vila de Gràcia,2020,6,Gràcia,31,Extremadura,4
el Camp d'en Grassot i Gràcia Nova,2020,6,Gràcia,32,Extremadura,3
el Baix Guinardó,2020,7,Horta-Guinardó,33,Extremadura,6
Can Baró,2020,7,Horta-Guinardó,34,Extremadura,1
el Guinardó,2020,7,Horta-Guinardó,35,Extremadura,4
la Font d'en Fargues,2020,7,Horta-Guinardó,36,Extremadura,0
el Carmel,2020,7,Horta-Guinardó,37,Extremadura,5
la Teixonera,2020,7,Horta-Guinardó,38,Extremadura,2
Sant Genís dels Agudells,2020,7,Horta-Guinardó,39,Extremadura,0
Montbau,2020,7,Horta-Guinardó,40,Extremadura,0
la Vall d'Hebron,2020,7,Horta-Guinardó,41,Extremadura,2
la Clota,2020,7,Horta-Guinardó,42,Extremadura,0
Horta,2020,7,Horta-Guinardó,43,Extremadura,4
Vilapicina i la Torre Llobeta,2020,8,Nou Barris,44,Extremadura,8
Porta,2020,8,Nou Barris,45,Extremadura,1
el Turó de la Peira,2020,8,Nou Barris,46,Extremadura,2
Can Peguera,2020,8,Nou Barris,47,Extremadura,1
la Guineueta,2020,8,Nou Barris,48,Extremadura,0
Canyelles,2020,8,Nou Barris,49,Extremadura,0
les Roquetes,2020,8,Nou Barris,50,Extremadura,0
Verdun,2020,8,Nou Barris,51,Extremadura,4
la Prosperitat,2020,8,Nou Barris,52,Extremadura,5
la Trinitat Nova,2020,8,Nou Barris,53,Extremadura,0
Torre Baró,2020,8,Nou Barris,54,Extremadura,1
Ciutat Meridiana,2020,8,Nou Barris,55,Extremadura,2
Vallbona,2020,8,Nou Barris,56,Extremadura,0
la Trinitat Vella,2020,9,Sant Andreu,57,Extremadura,2
Baró de Viver,2020,9,Sant Andreu,58,Extremadura,1
el Bon Pastor,2020,9,Sant Andreu,59,Extremadura,3
Sant Andreu,2020,9,Sant Andreu,60,Extremadura,9
la Sagrera,2020,9,Sant Andreu,61,Extremadura,0
el Congrés i els Indians,2020,9,Sant Andreu,62,Extremadura,0
Navas,2020,9,Sant Andreu,63,Extremadura,1
el Camp de l'Arpa del Clot,2020,10,Sant Martí,64,Extremadura,4
el Clot,2020,10,Sant Martí,65,Extremadura,5
el Parc i la Llacuna del Poblenou,2020,10,Sant Martí,66,Extremadura,0
la Vila Olímpica del Poblenou,2020,10,Sant Martí,67,Extremadura,1
el Poblenou,2020,10,Sant Martí,68,Extremadura,4
Diagonal Mar i el Front Marítim del Poblenou,2020,10,Sant Martí,69,Extremadura,0
el Besòs i el Maresme,2020,10,Sant Martí,70,Extremadura,1
Provençals del Poblenou,2020,10,Sant Martí,71,Extremadura,1
Sant Martí de Provençals,2020,10,Sant Martí,72,Extremadura,1
la Verneda i la Pau,2020,10,Sant Martí,73,Extremadura,6
el Raval,2020,1,Ciutat Vella,1,Galicia,55
el Barri Gòtic,2020,1,Ciutat Vella,2,Galicia,27
la Barceloneta,2020,1,Ciutat Vella,3,Galicia,9
"Sant Pere, Santa Caterina i la Ribera",2020,1,Ciutat Vella,4,Galicia,33
el Fort Pienc,2020,2,Eixample,5,Galicia,24
la Sagrada Família,2020,2,Eixample,6,Galicia,50
la Dreta de l'Eixample,2020,2,Eixample,7,Galicia,38
l'Antiga Esquerra de l'Eixample,2020,2,Eixample,8,Galicia,25
la Nova Esquerra de l'Eixample,2020,2,Eixample,9,Galicia,37
Sant Antoni,2020,2,Eixample,10,Galicia,21
el Poble Sec,2020,3,Sants-Montjuïc,11,Galicia,36
la Marina del Prat Vermell,2020,3,Sants-Montjuïc,12,Galicia,1
la Marina de Port,2020,3,Sants-Montjuïc,13,Galicia,11
la Font de la Guatlla,2020,3,Sants-Montjuïc,14,Galicia,6
Hostafrancs,2020,3,Sants-Montjuïc,15,Galicia,16
la Bordeta,2020,3,Sants-Montjuïc,16,Galicia,12
Sants - Badal,2020,3,Sants-Montjuïc,17,Galicia,13
Sants,2020,3,Sants-Montjuïc,18,Galicia,39
les Corts,2020,4,Les Corts,19,Galicia,28
la Maternitat i Sant Ramon,2020,4,Les Corts,20,Galicia,19
Pedralbes,2020,4,Les Corts,21,Galicia,8
"Vallvidrera, el Tibidabo i les Planes",2020,5,Sarrià-Sant Gervasi,22,Galicia,0
Sarrià,2020,5,Sarrià-Sant Gervasi,23,Galicia,10
les Tres Torres,2020,5,Sarrià-Sant Gervasi,24,Galicia,1
Sant Gervasi - la Bonanova,2020,5,Sarrià-Sant Gervasi,25,Galicia,14
Sant Gervasi - Galvany,2020,5,Sarrià-Sant Gervasi,26,Galicia,15
el Putxet i el Farró,2020,5,Sarrià-Sant Gervasi,27,Galicia,28
Vallcarca i els Penitents,2020,6,Gràcia,28,Galicia,16
el Coll,2020,6,Gràcia,29,Galicia,4
la Salut,2020,6,Gràcia,30,Galicia,9
la Vila de Gràcia,2020,6,Gràcia,31,Galicia,54
el Camp d'en Grassot i Gràcia Nova,2020,6,Gràcia,32,Galicia,26
el Baix Guinardó,2020,7,Horta-Guinardó,33,Galicia,10
Can Baró,2020,7,Horta-Guinardó,34,Galicia,6
el Guinardó,2020,7,Horta-Guinardó,35,Galicia,21
la Font d'en Fargues,2020,7,Horta-Guinardó,36,Galicia,1
el Carmel,2020,7,Horta-Guinardó,37,Galicia,15
la Teixonera,2020,7,Horta-Guinardó,38,Galicia,5
Sant Genís dels Agudells,2020,7,Horta-Guinardó,39,Galicia,4
Montbau,2020,7,Horta-Guinardó,40,Galicia,1
la Vall d'Hebron,2020,7,Horta-Guinardó,41,Galicia,2
la Clota,2020,7,Horta-Guinardó,42,Galicia,0
Horta,2020,7,Horta-Guinardó,43,Galicia,21
Vilapicina i la Torre Llobeta,2020,8,Nou Barris,44,Galicia,26
Porta,2020,8,Nou Barris,45,Galicia,18
el Turó de la Peira,2020,8,Nou Barris,46,Galicia,11
Can Peguera,2020,8,Nou Barris,47,Galicia,1
la Guineueta,2020,8,Nou Barris,48,Galicia,16
Canyelles,2020,8,Nou Barris,49,Galicia,6
les Roquetes,2020,8,Nou Barris,50,Galicia,7
Verdun,2020,8,Nou Barris,51,Galicia,19
la Prosperitat,2020,8,Nou Barris,52,Galicia,27
la Trinitat Nova,2020,8,Nou Barris,53,Galicia,1
Torre Baró,2020,8,Nou Barris,54,Galicia,1
Ciutat Meridiana,2020,8,Nou Barris,55,Galicia,7
Vallbona,2020,8,Nou Barris,56,Galicia,0
la Trinitat Vella,2020,9,Sant Andreu,57,Galicia,14
Baró de Viver,2020,9,Sant Andreu,58,Galicia,0
el Bon Pastor,2020,9,Sant Andreu,59,Galicia,17
Sant Andreu,2020,9,Sant Andreu,60,Galicia,26
la Sagrera,2020,9,Sant Andreu,61,Galicia,22
el Congrés i els Indians,2020,9,Sant Andreu,62,Galicia,14
Navas,2020,9,Sant Andreu,63,Galicia,17
el Camp de l'Arpa del Clot,2020,10,Sant Martí,64,Galicia,26
el Clot,2020,10,Sant Martí,65,Galicia,21
el Parc i la Llacuna del Poblenou,2020,10,Sant Martí,66,Galicia,15
la Vila Olímpica del Poblenou,2020,10,Sant Martí,67,Galicia,10
el Poblenou,2020,10,Sant Martí,68,Galicia,24
Diagonal Mar i el Front Marítim del Poblenou,2020,10,Sant Martí,69,Galicia,6
el Besòs i el Maresme,2020,10,Sant Martí,70,Galicia,37
Provençals del Poblenou,2020,10,Sant Martí,71,Galicia,22
Sant Martí de Provençals,2020,10,Sant Martí,72,Galicia,13
la Verneda i la Pau,2020,10,Sant Martí,73,Galicia,15
el Raval,2020,1,Ciutat Vella,1,Comunidad de Madrid,87
el Barri Gòtic,2020,1,Ciutat Vella,2,Comunidad de Madrid,54
la Barceloneta,2020,1,Ciutat Vella,3,Comunidad de Madrid,33
"Sant Pere, Santa Caterina i la Ribera",2020,1,Ciutat Vella,4,Comunidad de Madrid,59
el Fort Pienc,2020,2,Eixample,5,Comunidad de Madrid,77
la Sagrada Família,2020,2,Eixample,6,Comunidad de Madrid,106
la Dreta de l'Eixample,2020,2,Eixample,7,Comunidad de Madrid,108
l'Antiga Esquerra de l'Eixample,2020,2,Eixample,8,Comunidad de Madrid,120
la Nova Esquerra de l'Eixample,2020,2,Eixample,9,Comunidad de Madrid,141
Sant Antoni,2020,2,Eixample,10,Comunidad de Madrid,57
el Poble Sec,2020,3,Sants-Montjuïc,11,Comunidad de Madrid,68
la Marina del Prat Vermell,2020,3,Sants-Montjuïc,12,Comunidad de Madrid,0
la Marina de Port,2020,3,Sants-Montjuïc,13,Comunidad de Madrid,43
la Font de la Guatlla,2020,3,Sants-Montjuïc,14,Comunidad de Madrid,23
Hostafrancs,2020,3,Sants-Montjuïc,15,Comunidad de Madrid,36
la Bordeta,2020,3,Sants-Montjuïc,16,Comunidad de Madrid,22
Sants - Badal,2020,3,Sants-Montjuïc,17,Comunidad de Madrid,32
Sants,2020,3,Sants-Montjuïc,18,Comunidad de Madrid,60
les Corts,2020,4,Les Corts,19,Comunidad de Madrid,91
la Maternitat i Sant Ramon,2020,4,Les Corts,20,Comunidad de Madrid,29
Pedralbes,2020,4,Les Corts,21,Comunidad de Madrid,30
"Vallvidrera, el Tibidabo i les Planes",2020,5,Sarrià-Sant Gervasi,22,Comunidad de Madrid,8
Sarrià,2020,5,Sarrià-Sant Gervasi,23,Comunidad de Madrid,76
les Tres Torres,2020,5,Sarrià-Sant Gervasi,24,Comunidad de Madrid,54
Sant Gervasi - la Bonanova,2020,5,Sarrià-Sant Gervasi,25,Comunidad de Madrid,57
Sant Gervasi - Galvany,2020,5,Sarrià-Sant Gervasi,26,Comunidad de Madrid,126
el Putxet i el Farró,2020,5,Sarrià-Sant Gervasi,27,Comunidad de Madrid,86
Vallcarca i els Penitents,2020,6,Gràcia,28,Comunidad de Madrid,25
el Coll,2020,6,Gràcia,29,Comunidad de Madrid,7
la Salut,2020,6,Gràcia,30,Comunidad de Madrid,13
la Vila de Gràcia,2020,6,Gràcia,31,Comunidad de Madrid,110
el Camp d'en Grassot i Gràcia Nova,2020,6,Gràcia,32,Comunidad de Madrid,62
el Baix Guinardó,2020,7,Horta-Guinardó,33,Comunidad de Madrid,27
Can Baró,2020,7,Horta-Guinardó,34,Comunidad de Madrid,10
el Guinardó,2020,7,Horta-Guinardó,35,Comunidad de Madrid,40
la Font d'en Fargues,2020,7,Horta-Guinardó,36,Comunidad de Madrid,9
el Carmel,2020,7,Horta-Guinardó,37,Comunidad de Madrid,30
la Teixonera,2020,7,Horta-Guinardó,38,Comunidad de Madrid,19
Sant Genís dels Agudells,2020,7,Horta-Guinardó,39,Comunidad de Madrid,10
Montbau,2020,7,Horta-Guinardó,40,Comunidad de Madrid,2
la Vall d'Hebron,2020,7,Horta-Guinardó,41,Comunidad de Madrid,5
la Clota,2020,7,Horta-Guinardó,42,Comunidad de Madrid,0
Horta,2020,7,Horta-Guinardó,43,Comunidad de Madrid,18
Vilapicina i la Torre Llobeta,2020,8,Nou Barris,44,Comunidad de Madrid,30
Porta,2020,8,Nou Barris,45,Comunidad de Madrid,34
el Turó de la Peira,2020,8,Nou Barris,46,Comunidad de Madrid,13
Can Peguera,2020,8,Nou Barris,47,Comunidad de Madrid,0
la Guineueta,2020,8,Nou Barris,48,Comunidad de Madrid,8
Canyelles,2020,8,Nou Barris,49,Comunidad de Madrid,3
les Roquetes,2020,8,Nou Barris,50,Comunidad de Madrid,7
Verdun,2020,8,Nou Barris,51,Comunidad de Madrid,10
la Prosperitat,2020,8,Nou Barris,52,Comunidad de Madrid,15
la Trinitat Nova,2020,8,Nou Barris,53,Comunidad de Madrid,11
Torre Baró,2020,8,Nou Barris,54,Comunidad de Madrid,2
Ciutat Meridiana,2020,8,Nou Barris,55,Comunidad de Madrid,14
Vallbona,2020,8,Nou Barris,56,Comunidad de Madrid,3
la Trinitat Vella,2020,9,Sant Andreu,57,Comunidad de Madrid,6
Baró de Viver,2020,9,Sant Andreu,58,Comunidad de Madrid,1
el Bon Pastor,2020,9,Sant Andreu,59,Comunidad de Madrid,18
Sant Andreu,2020,9,Sant Andreu,60,Comunidad de Madrid,49
la Sagrera,2020,9,Sant Andreu,61,Comunidad de Madrid,33
el Congrés i els Indians,2020,9,Sant Andreu,62,Comunidad de Madrid,17
Navas,2020,9,Sant Andreu,63,Comunidad de Madrid,27
el Camp de l'Arpa del Clot,2020,10,Sant Martí,64,Comunidad de Madrid,67
el Clot,2020,10,Sant Martí,65,Comunidad de Madrid,35
el Parc i la Llacuna del Poblenou,2020,10,Sant Martí,66,Comunidad de Madrid,21
la Vila Olímpica del Poblenou,2020,10,Sant Martí,67,Comunidad de Madrid,20
el Poblenou,2020,10,Sant Martí,68,Comunidad de Madrid,37
Diagonal Mar i el Front Marítim del Poblenou,2020,10,Sant Martí,69,Comunidad de Madrid,37
el Besòs i el Maresme,2020,10,Sant Martí,70,Comunidad de Madrid,38
Provençals del Poblenou,2020,10,Sant Martí,71,Comunidad de Madrid,23
Sant Martí de Provençals,2020,10,Sant Martí,72,Comunidad de Madrid,32
la Verneda i la Pau,2020,10,Sant Martí,73,Comunidad de Madrid,17
el Raval,2020,1,Ciutat Vella,1,Región de Murcia,13
el Barri Gòtic,2020,1,Ciutat Vella,2,Región de Murcia,9
la Barceloneta,2020,1,Ciutat Vella,3,Región de Murcia,2
"Sant Pere, Santa Caterina i la Ribera",2020,1,Ciutat Vella,4,Región de Murcia,8
el Fort Pienc,2020,2,Eixample,5,Región de Murcia,8
la Sagrada Família,2020,2,Eixample,6,Región de Murcia,14
la Dreta de l'Eixample,2020,2,Eixample,7,Región de Murcia,8
l'Antiga Esquerra de l'Eixample,2020,2,Eixample,8,Región de Murcia,4
la Nova Esquerra de l'Eixample,2020,2,Eixample,9,Región de Murcia,10
Sant Antoni,2020,2,Eixample,10,Región de Murcia,8
el Poble Sec,2020,3,Sants-Montjuïc,11,Región de Murcia,11
la Marina del Prat Vermell,2020,3,Sants-Montjuïc,12,Región de Murcia,0
la Marina de Port,2020,3,Sants-Montjuïc,13,Región de Murcia,5
la Font de la Guatlla,2020,3,Sants-Montjuïc,14,Región de Murcia,3
Hostafrancs,2020,3,Sants-Montjuïc,15,Región de Murcia,4
la Bordeta,2020,3,Sants-Montjuïc,16,Región de Murcia,8
Sants - Badal,2020,3,Sants-Montjuïc,17,Región de Murcia,5
Sants,2020,3,Sants-Montjuïc,18,Región de Murcia,11
les Corts,2020,4,Les Corts,19,Región de Murcia,5
la Maternitat i Sant Ramon,2020,4,Les Corts,20,Región de Murcia,2
Pedralbes,2020,4,Les Corts,21,Región de Murcia,1
"Vallvidrera, el Tibidabo i les Planes",2020,5,Sarrià-Sant Gervasi,22,Región de Murcia,0
Sarrià,2020,5,Sarrià-Sant Gervasi,23,Región de Murcia,1
les Tres Torres,2020,5,Sarrià-Sant Gervasi,24,Región de Murcia,2
Sant Gervasi - la Bonanova,2020,5,Sarrià-Sant Gervasi,25,Región de Murcia,4
Sant Gervasi - Galvany,2020,5,Sarrià-Sant Gervasi,26,Región de Murcia,4
el Putxet i el Farró,2020,5,Sarrià-Sant Gervasi,27,Región de Murcia,3
Vallcarca i els Penitents,2020,6,Gràcia,28,Región de Murcia,3
el Coll,2020,6,Gràcia,29,Región de Murcia,3
la Salut,2020,6,Gràcia,30,Región de Murcia,5
la Vila de Gràcia,2020,6,Gràcia,31,Región de Murcia,8
el Camp d'en Grassot i Gràcia Nova,2020,6,Gràcia,32,Región de Murcia,6
el Baix Guinardó,2020,7,Horta-Guinardó,33,Región de Murcia,6
Can Baró,2020,7,Horta-Guinardó,34,Región de Murcia,0
el Guinardó,2020,7,Horta-Guinardó,35,Región de Murcia,3
la Font d'en Fargues,2020,7,Horta-Guinardó,36,Región de Murcia,2
el Carmel,2020,7,Horta-Guinardó,37,Región de Murcia,9
la Teixonera,2020,7,Horta-Guinardó,38,Región de Murcia,3
Sant Genís dels Agudells,2020,7,Horta-Guinardó,39,Región de Murcia,2
Montbau,2020,7,Horta-Guinardó,40,Región de Murcia,1
la Vall d'Hebron,2020,7,Horta-Guinardó,41,Región de Murcia,0
la Clota,2020,7,Horta-Guinardó,42,Región de Murcia,0
Horta,2020,7,Horta-Guinardó,43,Región de Murcia,3
Vilapicina i la Torre Llobeta,2020,8,Nou Barris,44,Región de Murcia,8
Porta,2020,8,Nou Barris,45,Región de Murcia,5
el Turó de la Peira,2020,8,Nou Barris,46,Región de Murcia,2
Can Peguera,2020,8,Nou Barris,47,Región de Murcia,0
la Guineueta,2020,8,Nou Barris,48,Región de Murcia,2
Canyelles,2020,8,Nou Barris,49,Región de Murcia,0
les Roquetes,2020,8,Nou Barris,50,Región de Murcia,0
Verdun,2020,8,Nou Barris,51,Región de Murcia,7
la Prosperitat,2020,8,Nou Barris,52,Región de Murcia,7
la Trinitat Nova,2020,8,Nou Barris,53,Región de Murcia,4
Torre Baró,2020,8,Nou Barris,54,Región de Murcia,0
Ciutat Meridiana,2020,8,Nou Barris,55,Región de Murcia,1
Vallbona,2020,8,Nou Barris,56,Región de Murcia,0
la Trinitat Vella,2020,9,Sant Andreu,57,Región de Murcia,0
Baró de Viver,2020,9,Sant Andreu,58,Región de Murcia,0
el Bon Pastor,2020,9,Sant Andreu,59,Región de Murcia,4
Sant Andreu,2020,9,Sant Andreu,60,Región de Murcia,11
la Sagrera,2020,9,Sant Andreu,61,Región de Murcia,7
el Congrés i els Indians,2020,9,Sant Andreu,62,Región de Murcia,5
Navas,2020,9,Sant Andreu,63,Región de Murcia,4
el Camp de l'Arpa del Clot,2020,10,Sant Martí,64,Región de Murcia,5
el Clot,2020,10,Sant Martí,65,Región de Murcia,3
el Parc i la Llacuna del Poblenou,2020,10,Sant Martí,66,Región de Murcia,1
la Vila Olímpica del Poblenou,2020,10,Sant Martí,67,Región de Murcia,1
el Poblenou,2020,10,Sant Martí,68,Región de Murcia,7
Diagonal Mar i el Front Marítim del Poblenou,2020,10,Sant Martí,69,Región de Murcia,2
el Besòs i el Maresme,2020,10,Sant Martí,70,Región de Murcia,6
Provençals del Poblenou,2020,10,Sant Martí,71,Región de Murcia,3
Sant Martí de Provençals,2020,10,Sant Martí,72,Región de Murcia,6
la Verneda i la Pau,2020,10,Sant Martí,73,Región de Murcia,3
el Raval,2020,1,Ciutat Vella,1,Comunidad Foral de Navarra,10
el Barri Gòtic,2020,1,Ciutat Vella,2,Comunidad Foral de Navarra,0
la Barceloneta,2020,1,Ciutat Vella,3,Comunidad Foral de Navarra,1
"Sant Pere, Santa Caterina i la Ribera",2020,1,Ciutat Vella,4,Comunidad Foral de Navarra,2
