,districtName,year,districtCode,neighborhoodCode,neighborhoodName,5YearAge,count
7059,Nou Barris,2019,8,52,la Prosperitat,60-64,22
7060,Nou Barris,2019,8,53,la Trinitat Nova,60-64,9
7061,Nou Barris,2019,8,54,Torre Baró,60-64,2
7062,Nou Barris,2019,8,55,Ciutat Meridiana,60-64,8
7063,Nou Barris,2019,8,56,Vallbona,60-64,1
7064,Sant Andreu,2019,9,57,la Trinitat Vella,60-64,10
7065,Sant Andreu,2019,9,58,Baró de Viver,60-64,4
7066,Sant Andreu,2019,9,59,el Bon Pastor,60-64,9
7067,Sant Andreu,2019,9,60,Sant Andreu,60-64,52
7068,Sant Andreu,2019,9,61,la Sagrera,60-64,28
7069,Sant Andreu,2019,9,62,el Congrés i els Indians,60-64,14
7070,Sant Andreu,2019,9,63,Navas,60-64,24
7071,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,60-64,48
7072,Sant Martí,2019,10,65,el Clot,60-64,26
7073,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,60-64,11
7074,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,60-64,6
7075,Sant Martí,2019,10,68,el Poblenou,60-64,25
7076,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,60-64,10
7077,Sant Martí,2019,10,70,el Besòs i el Maresme,60-64,36
7078,Sant Martí,2019,10,71,Provençals del Poblenou,60-64,23
7079,Sant Martí,2019,10,72,Sant Martí de Provençals,60-64,21
7080,Sant Martí,2019,10,73,la Verneda i la Pau,60-64,28
7081,Ciutat Vella,2019,1,1,el Raval,65-69,45
7082,Ciutat Vella,2019,1,2,el Barri Gòtic,65-69,17
7083,Ciutat Vella,2019,1,3,la Barceloneta,65-69,10
7084,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",65-69,12
7085,Eixample,2019,2,5,el Fort Pienc,65-69,29
7086,Eixample,2019,2,6,la Sagrada Família,65-69,39
7087,Eixample,2019,2,7,la Dreta de l'Eixample,65-69,38
7088,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,65-69,50
7089,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,65-69,69
7090,Eixample,2019,2,10,Sant Antoni,65-69,37
7091,Sants-Montjuïc,2019,3,11,el Poble Sec,65-69,36
7092,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,65-69,0
7093,Sants-Montjuïc,2019,3,13,la Marina de Port,65-69,25
7094,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,65-69,12
7095,Sants-Montjuïc,2019,3,15,Hostafrancs,65-69,18
7096,Sants-Montjuïc,2019,3,16,la Bordeta,65-69,28
7097,Sants-Montjuïc,2019,3,17,Sants - Badal,65-69,25
7098,Sants-Montjuïc,2019,3,18,Sants,65-69,48
7099,Les Corts,2019,4,19,les Corts,65-69,50
7100,Les Corts,2019,4,20,la Maternitat i Sant Ramon,65-69,36
7101,Les Corts,2019,4,21,Pedralbes,65-69,19
7102,Sarrià-Sant Gervasi,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",65-69,6
7103,Sarrià-Sant Gervasi,2019,5,23,Sarrià,65-69,31
7104,Sarrià-Sant Gervasi,2019,5,24,les Tres Torres,65-69,22
7105,Sarrià-Sant Gervasi,2019,5,25,Sant Gervasi - la Bonanova,65-69,33
7106,Sarrià-Sant Gervasi,2019,5,26,Sant Gervasi - Galvany,65-69,45
7107,Sarrià-Sant Gervasi,2019,5,27,el Putxet i el Farró,65-69,29
7108,Gràcia,2019,6,28,Vallcarca i els Penitents,65-69,14
7109,Gràcia,2019,6,29,el Coll,65-69,6
7110,Gràcia,2019,6,30,la Salut,65-69,11
7111,Gràcia,2019,6,31,la Vila de Gràcia,65-69,36
7112,Gràcia,2019,6,32,el Camp d'en Grassot i Gràcia Nova,65-69,25
7113,Horta-Guinardó,2019,7,33,el Baix Guinardó,65-69,28
7114,Horta-Guinardó,2019,7,34,Can Baró,65-69,8
7115,Horta-Guinardó,2019,7,35,el Guinardó,65-69,28
7116,Horta-Guinardó,2019,7,36,la Font d'en Fargues,65-69,13
7117,Horta-Guinardó,2019,7,37,el Carmel,65-69,22
7118,Horta-Guinardó,2019,7,38,la Teixonera,65-69,9
7119,Horta-Guinardó,2019,7,39,Sant Genís dels Agudells,65-69,6
7120,Horta-Guinardó,2019,7,40,Montbau,65-69,3
7121,Horta-Guinardó,2019,7,41,la Vall d'Hebron,65-69,4
7122,Horta-Guinardó,2019,7,42,la Clota,65-69,0
7123,Horta-Guinardó,2019,7,43,Horta,65-69,17
7124,Nou Barris,2019,8,44,Vilapicina i la Torre Llobeta,65-69,16
7125,Nou Barris,2019,8,45,Porta,65-69,20
7126,Nou Barris,2019,8,46,el Turó de la Peira,65-69,16
7127,Nou Barris,2019,8,47,Can Peguera,65-69,2
7128,Nou Barris,2019,8,48,la Guineueta,65-69,16
7129,Nou Barris,2019,8,49,Canyelles,65-69,3
7130,Nou Barris,2019,8,50,les Roquetes,65-69,9
7131,Nou Barris,2019,8,51,Verdun,65-69,8
7132,Nou Barris,2019,8,52,la Prosperitat,65-69,16
7133,Nou Barris,2019,8,53,la Trinitat Nova,65-69,5
7134,Nou Barris,2019,8,54,Torre Baró,65-69,5
7135,Nou Barris,2019,8,55,Ciutat Meridiana,65-69,7
7136,Nou Barris,2019,8,56,Vallbona,65-69,0
7137,Sant Andreu,2019,9,57,la Trinitat Vella,65-69,10
7138,Sant Andreu,2019,9,58,Baró de Viver,65-69,4
7139,Sant Andreu,2019,9,59,el Bon Pastor,65-69,9
7140,Sant Andreu,2019,9,60,Sant Andreu,65-69,39
7141,Sant Andreu,2019,9,61,la Sagrera,65-69,29
7142,Sant Andreu,2019,9,62,el Congrés i els Indians,65-69,4
7143,Sant Andreu,2019,9,63,Navas,65-69,20
7144,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,65-69,48
7145,Sant Martí,2019,10,65,el Clot,65-69,34
7146,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,65-69,14
7147,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,65-69,9
7148,Sant Martí,2019,10,68,el Poblenou,65-69,21
7149,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,65-69,11
7150,Sant Martí,2019,10,70,el Besòs i el Maresme,65-69,11
7151,Sant Martí,2019,10,71,Provençals del Poblenou,65-69,19
7152,Sant Martí,2019,10,72,Sant Martí de Provençals,65-69,17
7153,Sant Martí,2019,10,73,la Verneda i la Pau,65-69,17
7154,Ciutat Vella,2019,1,1,el Raval,70-74,15
7155,Ciutat Vella,2019,1,2,el Barri Gòtic,70-74,11
7156,Ciutat Vella,2019,1,3,la Barceloneta,70-74,17
7157,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",70-74,10
7158,Eixample,2019,2,5,el Fort Pienc,70-74,29
7159,Eixample,2019,2,6,la Sagrada Família,70-74,25
7160,Eixample,2019,2,7,la Dreta de l'Eixample,70-74,35
7161,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,70-74,33
7162,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,70-74,47
7163,Eixample,2019,2,10,Sant Antoni,70-74,38
7164,Sants-Montjuïc,2019,3,11,el Poble Sec,70-74,22
7165,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,70-74,0
7166,Sants-Montjuïc,2019,3,13,la Marina de Port,70-74,11
7167,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,70-74,7
7168,Sants-Montjuïc,2019,3,15,Hostafrancs,70-74,14
7169,Sants-Montjuïc,2019,3,16,la Bordeta,70-74,25
7170,Sants-Montjuïc,2019,3,17,Sants - Badal,70-74,18
7171,Sants-Montjuïc,2019,3,18,Sants,70-74,30
7172,Les Corts,2019,4,19,les Corts,70-74,29
7173,Les Corts,2019,4,20,la Maternitat i Sant Ramon,70-74,19
7174,Les Corts,2019,4,21,Pedralbes,70-74,11
7175,Sarrià-Sant Gervasi,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",70-74,7
7176,Sarrià-Sant Gervasi,2019,5,23,Sarrià,70-74,13
7177,Sarrià-Sant Gervasi,2019,5,24,les Tres Torres,70-74,17
7178,Sarrià-Sant Gervasi,2019,5,25,Sant Gervasi - la Bonanova,70-74,21
7179,Sarrià-Sant Gervasi,2019,5,26,Sant Gervasi - Galvany,70-74,39
7180,Sarrià-Sant Gervasi,2019,5,27,el Putxet i el Farró,70-74,22
7181,Gràcia,2019,6,28,Vallcarca i els Penitents,70-74,15
7182,Gràcia,2019,6,29,el Coll,70-74,5
7183,Gràcia,2019,6,30,la Salut,70-74,8
7184,Gràcia,2019,6,31,la Vila de Gràcia,70-74,30
7185,Gràcia,2019,6,32,el Camp d'en Grassot i Gràcia Nova,70-74,16
7186,Horta-Guinardó,2019,7,33,el Baix Guinardó,70-74,31
7187,Horta-Guinardó,2019,7,34,Can Baró,70-74,8
7188,Horta-Guinardó,2019,7,35,el Guinardó,70-74,15
7189,Horta-Guinardó,2019,7,36,la Font d'en Fargues,70-74,5
7190,Horta-Guinardó,2019,7,37,el Carmel,70-74,13
7191,Horta-Guinardó,2019,7,38,la Teixonera,70-74,6
7192,Horta-Guinardó,2019,7,39,Sant Genís dels Agudells,70-74,10
7193,Horta-Guinardó,2019,7,40,Montbau,70-74,5
7194,Horta-Guinardó,2019,7,41,la Vall d'Hebron,70-74,2
7195,Horta-Guinardó,2019,7,42,la Clota,70-74,0
7196,Horta-Guinardó,2019,7,43,Horta,70-74,26
7197,Nou Barris,2019,8,44,Vilapicina i la Torre Llobeta,70-74,19
7198,Nou Barris,2019,8,45,Porta,70-74,20
7199,Nou Barris,2019,8,46,el Turó de la Peira,70-74,9
7200,Nou Barris,2019,8,47,Can Peguera,70-74,3
7201,Nou Barris,2019,8,48,la Guineueta,70-74,8
7202,Nou Barris,2019,8,49,Canyelles,70-74,4
7203,Nou Barris,2019,8,50,les Roquetes,70-74,6
7204,Nou Barris,2019,8,51,Verdun,70-74,8
7205,Nou Barris,2019,8,52,la Prosperitat,70-74,14
7206,Nou Barris,2019,8,53,la Trinitat Nova,70-74,6
7207,Nou Barris,2019,8,54,Torre Baró,70-74,1
7208,Nou Barris,2019,8,55,Ciutat Meridiana,70-74,6
7209,Nou Barris,2019,8,56,Vallbona,70-74,2
7210,Sant Andreu,2019,9,57,la Trinitat Vella,70-74,5
7211,Sant Andreu,2019,9,58,Baró de Viver,70-74,0
7212,Sant Andreu,2019,9,59,el Bon Pastor,70-74,8
7213,Sant Andreu,2019,9,60,Sant Andreu,70-74,41
7214,Sant Andreu,2019,9,61,la Sagrera,70-74,18
7215,Sant Andreu,2019,9,62,el Congrés i els Indians,70-74,7
7216,Sant Andreu,2019,9,63,Navas,70-74,15
7217,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,70-74,18
7218,Sant Martí,2019,10,65,el Clot,70-74,11
7219,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,70-74,3
7220,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,70-74,9
7221,Sant Martí,2019,10,68,el Poblenou,70-74,20
7222,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,70-74,7
7223,Sant Martí,2019,10,70,el Besòs i el Maresme,70-74,22
7224,Sant Martí,2019,10,71,Provençals del Poblenou,70-74,8
7225,Sant Martí,2019,10,72,Sant Martí de Provençals,70-74,13
7226,Sant Martí,2019,10,73,la Verneda i la Pau,70-74,10
7227,Ciutat Vella,2019,1,1,el Raval,75-79,21
7228,Ciutat Vella,2019,1,2,el Barri Gòtic,75-79,8
7229,Ciutat Vella,2019,1,3,la Barceloneta,75-79,9
7230,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",75-79,5
7231,Eixample,2019,2,5,el Fort Pienc,75-79,8
7232,Eixample,2019,2,6,la Sagrada Família,75-79,23
7233,Eixample,2019,2,7,la Dreta de l'Eixample,75-79,18
7234,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,75-79,24
7235,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,75-79,31
7236,Eixample,2019,2,10,Sant Antoni,75-79,22
7237,Sants-Montjuïc,2019,3,11,el Poble Sec,75-79,19
7238,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,75-79,0
7239,Sants-Montjuïc,2019,3,13,la Marina de Port,75-79,10
7240,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,75-79,2
7241,Sants-Montjuïc,2019,3,15,Hostafrancs,75-79,13
7242,Sants-Montjuïc,2019,3,16,la Bordeta,75-79,6
7243,Sants-Montjuïc,2019,3,17,Sants - Badal,75-79,13
7244,Sants-Montjuïc,2019,3,18,Sants,75-79,16
7245,Les Corts,2019,4,19,les Corts,75-79,35
7246,Les Corts,2019,4,20,la Maternitat i Sant Ramon,75-79,7
7247,Les Corts,2019,4,21,Pedralbes,75-79,4
7248,Sarrià-Sant Gervasi,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",75-79,1
7249,Sarrià-Sant Gervasi,2019,5,23,Sarrià,75-79,14
7250,Sarrià-Sant Gervasi,2019,5,24,les Tres Torres,75-79,6
7251,Sarrià-Sant Gervasi,2019,5,25,Sant Gervasi - la Bonanova,75-79,17
7252,Sarrià-Sant Gervasi,2019,5,26,Sant Gervasi - Galvany,75-79,19
7253,Sarrià-Sant Gervasi,2019,5,27,el Putxet i el Farró,75-79,18
7254,Gràcia,2019,6,28,Vallcarca i els Penitents,75-79,6
7255,Gràcia,2019,6,29,el Coll,75-79,2
7256,Gràcia,2019,6,30,la Salut,75-79,11
7257,Gràcia,2019,6,31,la Vila de Gràcia,75-79,13
7258,Gràcia,2019,6,32,el Camp d'en Grassot i Gràcia Nova,75-79,9
7259,Horta-Guinardó,2019,7,33,el Baix Guinardó,75-79,8
7260,Horta-Guinardó,2019,7,34,Can Baró,75-79,8
7261,Horta-Guinardó,2019,7,35,el Guinardó,75-79,15
7262,Horta-Guinardó,2019,7,36,la Font d'en Fargues,75-79,1
7263,Horta-Guinardó,2019,7,37,el Carmel,75-79,18
7264,Horta-Guinardó,2019,7,38,la Teixonera,75-79,5
7265,Horta-Guinardó,2019,7,39,Sant Genís dels Agudells,75-79,5
7266,Horta-Guinardó,2019,7,40,Montbau,75-79,4
7267,Horta-Guinardó,2019,7,41,la Vall d'Hebron,75-79,4
7268,Horta-Guinardó,2019,7,42,la Clota,75-79,0
7269,Horta-Guinardó,2019,7,43,Horta,75-79,13
7270,Nou Barris,2019,8,44,Vilapicina i la Torre Llobeta,75-79,8
7271,Nou Barris,2019,8,45,Porta,75-79,9
7272,Nou Barris,2019,8,46,el Turó de la Peira,75-79,4
7273,Nou Barris,2019,8,47,Can Peguera,75-79,1
7274,Nou Barris,2019,8,48,la Guineueta,75-79,12
7275,Nou Barris,2019,8,49,Canyelles,75-79,2
7276,Nou Barris,2019,8,50,les Roquetes,75-79,8
7277,Nou Barris,2019,8,51,Verdun,75-79,2
7278,Nou Barris,2019,8,52,la Prosperitat,75-79,13
7279,Nou Barris,2019,8,53,la Trinitat Nova,75-79,2
7280,Nou Barris,2019,8,54,Torre Baró,75-79,1
7281,Nou Barris,2019,8,55,Ciutat Meridiana,75-79,18
7282,Nou Barris,2019,8,56,Vallbona,75-79,1
7283,Sant Andreu,2019,9,57,la Trinitat Vella,75-79,3
7284,Sant Andreu,2019,9,58,Baró de Viver,75-79,0
7285,Sant Andreu,2019,9,59,el Bon Pastor,75-79,6
7286,Sant Andreu,2019,9,60,Sant Andreu,75-79,19
7287,Sant Andreu,2019,9,61,la Sagrera,75-79,19
7288,Sant Andreu,2019,9,62,el Congrés i els Indians,75-79,6
7289,Sant Andreu,2019,9,63,Navas,75-79,6
7290,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,75-79,17
7291,Sant Martí,2019,10,65,el Clot,75-79,14
7292,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,75-79,11
7293,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,75-79,3
7294,Sant Martí,2019,10,68,el Poblenou,75-79,16
7295,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,75-79,1
7296,Sant Martí,2019,10,70,el Besòs i el Maresme,75-79,14
7297,Sant Martí,2019,10,71,Provençals del Poblenou,75-79,14
7298,Sant Martí,2019,10,72,Sant Martí de Provençals,75-79,12
7299,Sant Martí,2019,10,73,la Verneda i la Pau,75-79,14
7300,Ciutat Vella,2019,1,1,el Raval,80-84,11
7301,Ciutat Vella,2019,1,2,el Barri Gòtic,80-84,4
7302,Ciutat Vella,2019,1,3,la Barceloneta,80-84,8
7303,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",80-84,8
7304,Eixample,2019,2,5,el Fort Pienc,80-84,7
7305,Eixample,2019,2,6,la Sagrada Família,80-84,21
7306,Eixample,2019,2,7,la Dreta de l'Eixample,80-84,17
7307,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,80-84,18
7308,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,80-84,27
7309,Eixample,2019,2,10,Sant Antoni,80-84,14
7310,Sants-Montjuïc,2019,3,11,el Poble Sec,80-84,19
7311,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,80-84,1
7312,Sants-Montjuïc,2019,3,13,la Marina de Port,80-84,13
7313,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,80-84,4
7314,Sants-Montjuïc,2019,3,15,Hostafrancs,80-84,7
7315,Sants-Montjuïc,2019,3,16,la Bordeta,80-84,10
7316,Sants-Montjuïc,2019,3,17,Sants - Badal,80-84,13
7317,Sants-Montjuïc,2019,3,18,Sants,80-84,17
7318,Les Corts,2019,4,19,les Corts,80-84,19
7319,Les Corts,2019,4,20,la Maternitat i Sant Ramon,80-84,7
7320,Les Corts,2019,4,21,Pedralbes,80-84,3
7321,Sarrià-Sant Gervasi,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",80-84,2
7322,Sarrià-Sant Gervasi,2019,5,23,Sarrià,80-84,10
7323,Sarrià-Sant Gervasi,2019,5,24,les Tres Torres,80-84,3
7324,Sarrià-Sant Gervasi,2019,5,25,Sant Gervasi - la Bonanova,80-84,7
7325,Sarrià-Sant Gervasi,2019,5,26,Sant Gervasi - Galvany,80-84,17
7326,Sarrià-Sant Gervasi,2019,5,27,el Putxet i el Farró,80-84,17
7327,Gràcia,2019,6,28,Vallcarca i els Penitents,80-84,7
7328,Gràcia,2019,6,29,el Coll,80-84,0
7329,Gràcia,2019,6,30,la Salut,80-84,7
7330,Gràcia,2019,6,31,la Vila de Gràcia,80-84,18
7331,Gràcia,2019,6,32,el Camp d'en Grassot i Gràcia Nova,80-84,13
7332,Horta-Guinardó,2019,7,33,el Baix Guinardó,80-84,11
7333,Horta-Guinardó,2019,7,34,Can Baró,80-84,5
7334,Horta-Guinardó,2019,7,35,el Guinardó,80-84,13
7335,Horta-Guinardó,2019,7,36,la Font d'en Fargues,80-84,5
7336,Horta-Guinardó,2019,7,37,el Carmel,80-84,12
7337,Horta-Guinardó,2019,7,38,la Teixonera,80-84,5
7338,Horta-Guinardó,2019,7,39,Sant Genís dels Agudells,80-84,4
7339,Horta-Guinardó,2019,7,40,Montbau,80-84,6
7340,Horta-Guinardó,2019,7,41,la Vall d'Hebron,80-84,1
7341,Horta-Guinardó,2019,7,42,la Clota,80-84,0
7342,Horta-Guinardó,2019,7,43,Horta,80-84,13
7343,Nou Barris,2019,8,44,Vilapicina i la Torre Llobeta,80-84,14
7344,Nou Barris,2019,8,45,Porta,80-84,8
7345,Nou Barris,2019,8,46,el Turó de la Peira,80-84,4
7346,Nou Barris,2019,8,47,Can Peguera,80-84,2
7347,Nou Barris,2019,8,48,la Guineueta,80-84,4
7348,Nou Barris,2019,8,49,Canyelles,80-84,3
7349,Nou Barris,2019,8,50,les Roquetes,80-84,8
7350,Nou Barris,2019,8,51,Verdun,80-84,9
7351,Nou Barris,2019,8,52,la Prosperitat,80-84,11
7352,Nou Barris,2019,8,53,la Trinitat Nova,80-84,4
7353,Nou Barris,2019,8,54,Torre Baró,80-84,0
7354,Nou Barris,2019,8,55,Ciutat Meridiana,80-84,9
7355,Nou Barris,2019,8,56,Vallbona,80-84,1
7356,Sant Andreu,2019,9,57,la Trinitat Vella,80-84,2
7357,Sant Andreu,2019,9,58,Baró de Viver,80-84,0
7358,Sant Andreu,2019,9,59,el Bon Pastor,80-84,5
7359,Sant Andreu,2019,9,60,Sant Andreu,80-84,13
7360,Sant Andreu,2019,9,61,la Sagrera,80-84,15
7361,Sant Andreu,2019,9,62,el Congrés i els Indians,80-84,5
7362,Sant Andreu,2019,9,63,Navas,80-84,14
7363,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,80-84,16
7364,Sant Martí,2019,10,65,el Clot,80-84,17
7365,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,80-84,4
7366,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,80-84,2
7367,Sant Martí,2019,10,68,el Poblenou,80-84,14
7368,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,80-84,5
7369,Sant Martí,2019,10,70,el Besòs i el Maresme,80-84,15
7370,Sant Martí,2019,10,71,Provençals del Poblenou,80-84,6
7371,Sant Martí,2019,10,72,Sant Martí de Provençals,80-84,10
7372,Sant Martí,2019,10,73,la Verneda i la Pau,80-84,18
7373,Ciutat Vella,2019,1,1,el Raval,85-89,14
7374,Ciutat Vella,2019,1,2,el Barri Gòtic,85-89,3
7375,Ciutat Vella,2019,1,3,la Barceloneta,85-89,4
7376,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",85-89,6
7377,Eixample,2019,2,5,el Fort Pienc,85-89,6
7378,Eixample,2019,2,6,la Sagrada Família,85-89,36
7379,Eixample,2019,2,7,la Dreta de l'Eixample,85-89,22
7380,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,85-89,11
7381,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,85-89,17
7382,Eixample,2019,2,10,Sant Antoni,85-89,17
7383,Sants-Montjuïc,2019,3,11,el Poble Sec,85-89,12
7384,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,85-89,1
7385,Sants-Montjuïc,2019,3,13,la Marina de Port,85-89,15
7386,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,85-89,2
7387,Sants-Montjuïc,2019,3,15,Hostafrancs,85-89,10
7388,Sants-Montjuïc,2019,3,16,la Bordeta,85-89,6
7389,Sants-Montjuïc,2019,3,17,Sants - Badal,85-89,15
7390,Sants-Montjuïc,2019,3,18,Sants,85-89,21
7391,Les Corts,2019,4,19,les Corts,85-89,24
7392,Les Corts,2019,4,20,la Maternitat i Sant Ramon,85-89,12
7393,Les Corts,2019,4,21,Pedralbes,85-89,6
7394,Sarrià-Sant Gervasi,2019,5,22,"Vallvidrera, el Tibidabo i les Planes",85-89,0
7395,Sarrià-Sant Gervasi,2019,5,23,Sarrià,85-89,4
7396,Sarrià-Sant Gervasi,2019,5,24,les Tres Torres,85-89,6
7397,Sarrià-Sant Gervasi,2019,5,25,Sant Gervasi - la Bonanova,85-89,5
7398,Sarrià-Sant Gervasi,2019,5,26,Sant Gervasi - Galvany,85-89,20
7399,Sarrià-Sant Gervasi,2019,5,27,el Putxet i el Farró,85-89,12
7400,Gràcia,2019,6,28,Vallcarca i els Penitents,85-89,7
7401,Gràcia,2019,6,29,el Coll,85-89,1
7402,Gràcia,2019,6,30,la Salut,85-89,4
7403,Gràcia,2019,6,31,la Vila de Gràcia,85-89,21
7404,Gràcia,2019,6,32,el Camp d'en Grassot i Gràcia Nova,85-89,3
7405,Horta-Guinardó,2019,7,33,el Baix Guinardó,85-89,14
7406,Horta-Guinardó,2019,7,34,Can Baró,85-89,2
7407,Horta-Guinardó,2019,7,35,el Guinardó,85-89,8
7408,Horta-Guinardó,2019,7,36,la Font d'en Fargues,85-89,5
7409,Horta-Guinardó,2019,7,37,el Carmel,85-89,6
7410,Horta-Guinardó,2019,7,38,la Teixonera,85-89,5
7411,Horta-Guinardó,2019,7,39,Sant Genís dels Agudells,85-89,1
7412,Horta-Guinardó,2019,7,40,Montbau,85-89,4
7413,Horta-Guinardó,2019,7,41,la Vall d'Hebron,85-89,2
7414,Horta-Guinardó,2019,7,42,la Clota,85-89,0
7415,Horta-Guinardó,2019,7,43,Horta,85-89,18
7416,Nou Barris,2019,8,44,Vilapicina i la Torre Llobeta,85-89,13
7417,Nou Barris,2019,8,45,Porta,85-89,14
7418,Nou Barris,2019,8,46,el Turó de la Peira,85-89,11
7419,Nou Barris,2019,8,47,Can Peguera,85-89,1
7420,Nou Barris,2019,8,48,la Guineueta,85-89,5
7421,Nou Barris,2019,8,49,Canyelles,85-89,0
7422,Nou Barris,2019,8,50,les Roquetes,85-89,8
7423,Nou Barris,2019,8,51,Verdun,85-89,5
7424,Nou Barris,2019,8,52,la Prosperitat,85-89,16
7425,Nou Barris,2019,8,53,la Trinitat Nova,85-89,4
7426,Nou Barris,2019,8,54,Torre Baró,85-89,2
7427,Nou Barris,2019,8,55,Ciutat Meridiana,85-89,7
7428,Nou Barris,2019,8,56,Vallbona,85-89,0
7429,Sant Andreu,2019,9,57,la Trinitat Vella,85-89,2
7430,Sant Andreu,2019,9,58,Baró de Viver,85-89,1
7431,Sant Andreu,2019,9,59,el Bon Pastor,85-89,6
7432,Sant Andreu,2019,9,60,Sant Andreu,85-89,22
7433,Sant Andreu,2019,9,61,la Sagrera,85-89,19
7434,Sant Andreu,2019,9,62,el Congrés i els Indians,85-89,9
7435,Sant Andreu,2019,9,63,Navas,85-89,7
7436,Sant Martí,2019,10,64,el Camp de l'Arpa del Clot,85-89,22
7437,Sant Martí,2019,10,65,el Clot,85-89,5
7438,Sant Martí,2019,10,66,el Parc i la Llacuna del Poblenou,85-89,8
7439,Sant Martí,2019,10,67,la Vila Olímpica del Poblenou,85-89,2
7440,Sant Martí,2019,10,68,el Poblenou,85-89,13
7441,Sant Martí,2019,10,69,Diagonal Mar i el Front Marítim del Poblenou,85-89,2
7442,Sant Martí,2019,10,70,el Besòs i el Maresme,85-89,20
7443,Sant Martí,2019,10,71,Provençals del Poblenou,85-89,7
7444,Sant Martí,2019,10,72,Sant Martí de Provençals,85-89,27
7445,Sant Martí,2019,10,73,la Verneda i la Pau,85-89,14
7446,Ciutat Vella,2019,1,1,el Raval,90-94,8
7447,Ciutat Vella,2019,1,2,el Barri Gòtic,90-94,2
7448,Ciutat Vella,2019,1,3,la Barceloneta,90-94,1
7449,Ciutat Vella,2019,1,4,"Sant Pere, Santa Caterina i la Ribera",90-94,10
7450,Eixample,2019,2,5,el Fort Pienc,90-94,10
7451,Eixample,2019,2,6,la Sagrada Família,90-94,16
7452,Eixample,2019,2,7,la Dreta de l'Eixample,90-94,16
7453,Eixample,2019,2,8,l'Antiga Esquerra de l'Eixample,90-94,9
7454,Eixample,2019,2,9,la Nova Esquerra de l'Eixample,90-94,12
7455,Eixample,2019,2,10,Sant Antoni,90-94,15
7456,Sants-Montjuïc,2019,3,11,el Poble Sec,90-94,9
7457,Sants-Montjuïc,2019,3,12,la Marina del Prat Vermell,90-94,1
7458,Sants-Montjuïc,2019,3,13,la Marina de Port,90-94,5
7459,Sants-Montjuïc,2019,3,14,la Font de la Guatlla,90-94,4
7460,Sants-Montjuïc,2019,3,15,Hostafrancs,90-94,4
7461,Sants-Montjuïc,2019,3,16,la Bordeta,90-94,5
